antecedents,consequents,support,confidence,lift,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'credit_large', 'burden_under_20pct'})",frozenset({'leverage_3_to_6x'}),0.10587079479586252,0.7016985730498038,1.9509851180178084,eclat,Portfolio-wide,356255,37717,"{burden_under_20pct, credit_large} -> {leverage_3_to_6x}","{burden_under_20pct, credit_large} -> {leverage_3_to_6x}"
"frozenset({'credit_large', 'leverage_under_3x'})",frozenset({'burden_under_20pct'}),0.030708340935565816,0.9164014072708997,1.395927667973466,eclat,Portfolio-wide,356255,10940,"{credit_large, leverage_under_3x} -> {burden_under_20pct}","{credit_large, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'credit_medium', 'income_q3'})",frozenset({'burden_under_20pct'}),0.08004378885910374,0.8145101399600115,1.240719657558328,eclat,Portfolio-wide,356255,28516,"{credit_medium, income_q3} -> {burden_under_20pct}","{credit_medium, income_q3} -> {burden_under_20pct}"
"frozenset({'income_q3', 'burden_under_20pct'})",frozenset({'credit_medium'}),0.08004378885910374,0.4255547762240893,1.237337518597791,eclat,Portfolio-wide,356255,28516,"{burden_under_20pct, income_q3} -> {credit_medium}","{burden_under_20pct, income_q3} -> {credit_medium}"
"frozenset({'credit_medium', 'burden_under_20pct'})",frozenset({'income_q3'}),0.08004378885910374,0.3626144455747711,1.3859967095277137,eclat,Portfolio-wide,356255,28516,"{burden_under_20pct, credit_medium} -> {income_q3}","{burden_under_20pct, credit_medium} -> {income_q3}"
"frozenset({'credit_medium', 'income_q4'})",frozenset({'burden_under_20pct'}),0.07115128208726895,0.9419196611051244,1.4347988834505874,eclat,Portfolio-wide,356255,25348,"{credit_medium, income_q4} -> {burden_under_20pct}","{credit_medium, income_q4} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'credit_medium'})",frozenset({'burden_under_20pct'}),0.13344935509677058,0.8967819821179311,1.3660419670312072,eclat,Portfolio-wide,356255,47542,"{credit_medium, leverage_under_3x} -> {burden_under_20pct}","{credit_medium, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'credit_medium', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.13344935509677058,0.6045523906408953,1.2741734470468267,eclat,Portfolio-wide,356255,47542,"{burden_under_20pct, credit_medium} -> {leverage_under_3x}","{burden_under_20pct, credit_medium} -> {leverage_under_3x}"
frozenset({'credit_small'}),frozenset({'burden_under_20pct'}),0.28486337033866194,0.8527995563062496,1.2990448142464264,eclat,Portfolio-wide,356255,101484,{credit_small} -> {burden_under_20pct},{credit_small} -> {burden_under_20pct}
frozenset({'burden_under_20pct'}),frozenset({'credit_small'}),0.28486337033866194,0.4339241047568146,1.2990448142464264,eclat,Portfolio-wide,356255,101484,{burden_under_20pct} -> {credit_small},{burden_under_20pct} -> {credit_small}
"frozenset({'external_score_middle', 'credit_small'})",frozenset({'burden_under_20pct'}),0.09304290466098722,0.8594653460212099,1.3091986182652535,eclat,Portfolio-wide,356255,33147,"{credit_small, external_score_middle} -> {burden_under_20pct}","{credit_small, external_score_middle} -> {burden_under_20pct}"
"frozenset({'external_score_middle', 'burden_under_20pct'})",frozenset({'credit_small'}),0.09304290466098722,0.4212191681598109,1.2610098633857987,eclat,Portfolio-wide,356255,33147,"{burden_under_20pct, external_score_middle} -> {credit_small}","{burden_under_20pct, external_score_middle} -> {credit_small}"
"frozenset({'external_score_strong', 'credit_small'})",frozenset({'burden_under_20pct'}),0.08327462070707779,0.8394024276377217,1.278637356955966,eclat,Portfolio-wide,356255,29667,"{credit_small, external_score_strong} -> {burden_under_20pct}","{credit_small, external_score_strong} -> {burden_under_20pct}"
"frozenset({'external_score_weak', 'credit_small'})",frozenset({'burden_under_20pct'}),0.108354970456555,0.8576125835906778,1.3063763590255348,eclat,Portfolio-wide,356255,38602,"{credit_small, external_score_weak} -> {burden_under_20pct}","{credit_small, external_score_weak} -> {burden_under_20pct}"
"frozenset({'external_score_weak', 'burden_under_20pct'})",frozenset({'credit_small'}),0.108354970456555,0.48466966325992517,1.4509625203541536,eclat,Portfolio-wide,356255,38602,"{burden_under_20pct, external_score_weak} -> {credit_small}","{burden_under_20pct, external_score_weak} -> {credit_small}"
"frozenset({'income_q1', 'burden_under_20pct'})",frozenset({'credit_small'}),0.12396457593577634,0.8130154639175258,2.4339360517805577,eclat,Portfolio-wide,356255,44163,"{burden_under_20pct, income_q1} -> {credit_small}","{burden_under_20pct, income_q1} -> {credit_small}"
"frozenset({'credit_small', 'burden_under_20pct'})",frozenset({'income_q1'}),0.12396457593577634,0.43517204682511523,1.359538182295313,eclat,Portfolio-wide,356255,44163,"{burden_under_20pct, credit_small} -> {income_q1}","{burden_under_20pct, credit_small} -> {income_q1}"
"frozenset({'income_q2', 'credit_small'})",frozenset({'burden_under_20pct'}),0.059538813490336975,0.934322967139459,1.4232270600032837,eclat,Portfolio-wide,356255,21211,"{credit_small, income_q2} -> {burden_under_20pct}","{credit_small, income_q2} -> {burden_under_20pct}"
"frozenset({'income_q2', 'burden_under_20pct'})",frozenset({'credit_small'}),0.059538813490336975,0.5384732553121271,1.6120351053455166,eclat,Portfolio-wide,356255,21211,"{burden_under_20pct, income_q2} -> {credit_small}","{burden_under_20pct, income_q2} -> {credit_small}"
"frozenset({'income_q3', 'credit_small'})",frozenset({'burden_under_20pct'}),0.06693800788760859,0.9939563187729242,1.5140648138725736,eclat,Portfolio-wide,356255,23847,"{credit_small, income_q3} -> {burden_under_20pct}","{credit_small, income_q3} -> {burden_under_20pct}"
"frozenset({'income_q4', 'credit_small'})",frozenset({'burden_under_20pct'}),0.03442197302494,1.0,1.5232709780865847,eclat,Portfolio-wide,356255,12263,"{credit_small, income_q4} -> {burden_under_20pct}","{credit_small, income_q4} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'credit_small'})",frozenset({'burden_under_20pct'}),0.2678727316107844,0.9169092708423409,1.3967012818126698,eclat,Portfolio-wide,356255,95431,"{credit_small, leverage_under_3x} -> {burden_under_20pct}","{credit_small, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'burden_under_20pct'})",frozenset({'credit_small'}),0.2678727316107844,0.6200320960542645,1.8561989763095434,eclat,Portfolio-wide,356255,95431,"{burden_under_20pct, leverage_under_3x} -> {credit_small}","{burden_under_20pct, leverage_under_3x} -> {credit_small}"
"frozenset({'credit_small', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.2678727316107844,0.9403551298726892,1.9819217586880211,eclat,Portfolio-wide,356255,95431,"{burden_under_20pct, credit_small} -> {leverage_under_3x}","{burden_under_20pct, credit_small} -> {leverage_under_3x}"
"frozenset({'previous_approval_high', 'credit_small'})",frozenset({'burden_under_20pct'}),0.14765827848030202,0.8375632901315161,1.2758358521680526,eclat,Portfolio-wide,356255,52604,"{credit_small, previous_approval_high} -> {burden_under_20pct}","{credit_small, previous_approval_high} -> {burden_under_20pct}"
"frozenset({'previous_approval_high', 'burden_under_20pct'})",frozenset({'credit_small'}),0.14765827848030202,0.4474575117810176,1.3395599689040127,eclat,Portfolio-wide,356255,52604,"{burden_under_20pct, previous_approval_high} -> {credit_small}","{burden_under_20pct, previous_approval_high} -> {credit_small}"
"frozenset({'previous_deep', 'credit_small'})",frozenset({'burden_under_20pct'}),0.1168713421566013,0.8810360150662322,1.3420565923994465,eclat,Portfolio-wide,356255,41636,"{credit_small, previous_deep} -> {burden_under_20pct}","{credit_small, previous_deep} -> {burden_under_20pct}"
"frozenset({'previous_deep', 'burden_under_20pct'})",frozenset({'credit_small'}),0.1168713421566013,0.4231902913016079,1.2669108429984146,eclat,Portfolio-wide,356255,41636,"{burden_under_20pct, previous_deep} -> {credit_small}","{burden_under_20pct, previous_deep} -> {credit_small}"
"frozenset({'previous_one', 'credit_small'})",frozenset({'burden_under_20pct'}),0.049287729295027435,0.8176865046102263,1.2455581216458202,eclat,Portfolio-wide,356255,17559,"{credit_small, previous_one} -> {burden_under_20pct}","{credit_small, previous_one} -> {burden_under_20pct}"
"frozenset({'previous_one', 'burden_under_20pct'})",frozenset({'credit_small'}),0.049287729295027435,0.4736075522589346,1.4178457200360228,eclat,Portfolio-wide,356255,17559,"{burden_under_20pct, previous_one} -> {credit_small}","{burden_under_20pct, previous_one} -> {credit_small}"
"frozenset({'previous_outcome_mixed', 'credit_small'})",frozenset({'burden_under_20pct'}),0.09472989852773996,0.8638050628375439,1.3158091829446894,eclat,Portfolio-wide,356255,33748,"{credit_small, previous_outcome_mixed} -> {burden_under_20pct}","{credit_small, previous_outcome_mixed} -> {burden_under_20pct}"
"frozenset({'previous_outcome_mixed', 'burden_under_20pct'})",frozenset({'credit_small'}),0.09472989852773996,0.43414163504213027,1.2996960377806415,eclat,Portfolio-wide,356255,33748,"{burden_under_20pct, previous_outcome_mixed} -> {credit_small}","{burden_under_20pct, previous_outcome_mixed} -> {credit_small}"
"frozenset({'previous_refusals_repeated', 'credit_small'})",frozenset({'burden_under_20pct'}),0.031219210958442687,0.891757536882617,1.3583883754232677,eclat,Portfolio-wide,356255,11122,"{credit_small, previous_refusals_repeated} -> {burden_under_20pct}","{credit_small, previous_refusals_repeated} -> {burden_under_20pct}"
"frozenset({'previous_refusals_repeated', 'burden_under_20pct'})",frozenset({'credit_small'}),0.031219210958442687,0.41870270677257837,1.2534762968484712,eclat,Portfolio-wide,356255,11122,"{burden_under_20pct, previous_refusals_repeated} -> {credit_small}","{burden_under_20pct, previous_refusals_repeated} -> {credit_small}"
"frozenset({'previous_two_to_four', 'credit_small'})",frozenset({'burden_under_20pct'}),0.10744831651485594,0.8391757097446017,1.2782920041691634,eclat,Portfolio-wide,356255,38279,"{credit_small, previous_two_to_four} -> {burden_under_20pct}","{credit_small, previous_two_to_four} -> {burden_under_20pct}"
"frozenset({'previous_two_to_four', 'burden_under_20pct'})",frozenset({'credit_small'}),0.10744831651485594,0.4430491093646917,1.3263624713802258,eclat,Portfolio-wide,356255,38279,"{burden_under_20pct, previous_two_to_four} -> {credit_small}","{burden_under_20pct, previous_two_to_four} -> {credit_small}"
"frozenset({'repayment_clean_observed', 'credit_small'})",frozenset({'burden_under_20pct'}),0.1308164095942513,0.8465912187324021,1.28958783379802,eclat,Portfolio-wide,356255,46604,"{credit_small, repayment_clean_observed} -> {burden_under_20pct}","{credit_small, repayment_clean_observed} -> {burden_under_20pct}"
"frozenset({'repayment_clean_observed', 'burden_under_20pct'})",frozenset({'credit_small'}),0.1308164095942513,0.45438059395901176,1.3602856992871297,eclat,Portfolio-wide,356255,46604,"{burden_under_20pct, repayment_clean_observed} -> {credit_small}","{burden_under_20pct, repayment_clean_observed} -> {credit_small}"
"frozenset({'repayment_some_late', 'credit_small'})",frozenset({'burden_under_20pct'}),0.12649647022497928,0.8594450271765042,1.309167667158805,eclat,Portfolio-wide,356255,45065,"{credit_small, repayment_some_late} -> {burden_under_20pct}","{credit_small, repayment_some_late} -> {burden_under_20pct}"
"frozenset({'repayment_some_late', 'burden_under_20pct'})",frozenset({'credit_small'}),0.12649647022497928,0.4251174461822915,1.2726801941972947,eclat,Portfolio-wide,356255,45065,"{burden_under_20pct, repayment_some_late} -> {credit_small}","{burden_under_20pct, repayment_some_late} -> {credit_small}"
"frozenset({'income_q4', 'external_score_middle'})",frozenset({'burden_under_20pct'}),0.07099128433285147,0.8705724415682765,1.3261177345629347,eclat,Portfolio-wide,356255,25291,"{external_score_middle, income_q4} -> {burden_under_20pct}","{external_score_middle, income_q4} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'external_score_middle'})",frozenset({'burden_under_20pct'}),0.14405973249498252,0.9140160284951024,1.3922940897125504,eclat,Portfolio-wide,356255,51322,"{external_score_middle, leverage_under_3x} -> {burden_under_20pct}","{external_score_middle, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'external_score_middle', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.14405973249498252,0.6521799905963681,1.3745548600547186,eclat,Portfolio-wide,356255,51322,"{burden_under_20pct, external_score_middle} -> {leverage_under_3x}","{burden_under_20pct, external_score_middle} -> {leverage_under_3x}"
"frozenset({'income_q4', 'external_score_strong'})",frozenset({'burden_under_20pct'}),0.07510070034104785,0.838215482941195,1.276829318547153,eclat,Portfolio-wide,356255,26755,"{external_score_strong, income_q4} -> {burden_under_20pct}","{external_score_strong, income_q4} -> {burden_under_20pct}"
"frozenset({'external_score_strong', 'burden_under_20pct'})",frozenset({'income_q4'}),0.07510070034104785,0.35477497546874587,1.4941524871216225,eclat,Portfolio-wide,356255,26755,"{burden_under_20pct, external_score_strong} -> {income_q4}","{burden_under_20pct, external_score_strong} -> {income_q4}"
"frozenset({'leverage_under_3x', 'external_score_strong'})",frozenset({'burden_under_20pct'}),0.13184937755259576,0.9020240427084535,1.3740270457941213,eclat,Portfolio-wide,356255,46972,"{external_score_strong, leverage_under_3x} -> {burden_under_20pct}","{external_score_strong, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'external_score_strong', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.13184937755259576,0.62285517277959,1.3127489607148561,eclat,Portfolio-wide,356255,46972,"{burden_under_20pct, external_score_strong} -> {leverage_under_3x}","{burden_under_20pct, external_score_strong} -> {leverage_under_3x}"
"frozenset({'external_score_weak', 'income_q4'})",frozenset({'burden_under_20pct'}),0.05917952028743456,0.8936503899626991,1.3612717035859385,eclat,Portfolio-wide,356255,21083,"{external_score_weak, income_q4} -> {burden_under_20pct}","{external_score_weak, income_q4} -> {burden_under_20pct}"
"frozenset({'external_score_weak', 'leverage_under_3x'})",frozenset({'burden_under_20pct'}),0.1558743035185471,0.9147078686850385,1.393347949795354,eclat,Portfolio-wide,356255,55531,"{external_score_weak, leverage_under_3x} -> {burden_under_20pct}","{external_score_weak, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'external_score_weak', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.1558743035185471,0.6972227104939357,1.469488299347558,eclat,Portfolio-wide,356255,55531,"{burden_under_20pct, external_score_weak} -> {leverage_under_3x}","{burden_under_20pct, external_score_weak} -> {leverage_under_3x}"
"frozenset({'previous_refusals_repeated', 'burden_under_20pct'})",frozenset({'external_score_weak'}),0.03364724705618167,0.45126679968377065,1.3544809567733438,eclat,Portfolio-wide,356255,11987,"{burden_under_20pct, previous_refusals_repeated} -> {external_score_weak}","{burden_under_20pct, previous_refusals_repeated} -> {external_score_weak}"
"frozenset({'leverage_under_3x', 'income_q1'})",frozenset({'burden_under_20pct'}),0.10882654278536441,0.8455649822250333,1.2880245975096922,eclat,Portfolio-wide,356255,38770,"{income_q1, leverage_under_3x} -> {burden_under_20pct}","{income_q1, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'income_q1', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.10882654278536441,0.7137334315169366,1.5042868091951551,eclat,Portfolio-wide,356255,38770,"{burden_under_20pct, income_q1} -> {leverage_under_3x}","{burden_under_20pct, income_q1} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'income_q2'})",frozenset({'burden_under_20pct'}),0.0711905797813364,0.9162572254335261,1.3957080399650277,eclat,Portfolio-wide,356255,25362,"{income_q2, leverage_under_3x} -> {burden_under_20pct}","{income_q2, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'income_q2', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.0711905797813364,0.6438526566982306,1.3570039117796624,eclat,Portfolio-wide,356255,25362,"{burden_under_20pct, income_q2} -> {leverage_under_3x}","{burden_under_20pct, income_q2} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'income_q3'})",frozenset({'burden_under_20pct'}),0.11623696509522673,0.9284128870255364,1.4142244064875789,eclat,Portfolio-wide,356255,41410,"{income_q3, leverage_under_3x} -> {burden_under_20pct}","{income_q3, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'income_q3', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.11623696509522673,0.6179766896983987,1.3024669178346164,eclat,Portfolio-wide,356255,41410,"{burden_under_20pct, income_q3} -> {leverage_under_3x}","{burden_under_20pct, income_q3} -> {leverage_under_3x}"
frozenset({'income_q4'}),frozenset({'burden_under_20pct'}),0.20534448639317343,0.8648185364700319,1.3173529779161144,eclat,Portfolio-wide,356255,73155,{income_q4} -> {burden_under_20pct},{income_q4} -> {burden_under_20pct}
"frozenset({'income_q4', 'leverage_3_to_6x'})",frozenset({'burden_under_20pct'}),0.06543066062230705,0.7991634668129457,1.2173425157432218,eclat,Portfolio-wide,356255,23310,"{income_q4, leverage_3_to_6x} -> {burden_under_20pct}","{income_q4, leverage_3_to_6x} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'income_q4'})",frozenset({'burden_under_20pct'}),0.13577633998119323,0.9503703558166492,1.4476715814493228,eclat,Portfolio-wide,356255,48371,"{income_q4, leverage_under_3x} -> {burden_under_20pct}","{income_q4, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'income_q4', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.13577633998119323,0.6612124940195475,1.3935920455829636,eclat,Portfolio-wide,356255,48371,"{burden_under_20pct, income_q4} -> {leverage_under_3x}","{burden_under_20pct, income_q4} -> {leverage_under_3x}"
"frozenset({'income_q4', 'previous_approval_high'})",frozenset({'burden_under_20pct'}),0.09695302522069865,0.8559462741307956,1.3038381181847851,eclat,Portfolio-wide,356255,34540,"{income_q4, previous_approval_high} -> {burden_under_20pct}","{income_q4, previous_approval_high} -> {burden_under_20pct}"
"frozenset({'previous_deep', 'income_q4'})",frozenset({'burden_under_20pct'}),0.09160292487122988,0.8846779440468445,1.3476042371198658,eclat,Portfolio-wide,356255,32634,"{income_q4, previous_deep} -> {burden_under_20pct}","{income_q4, previous_deep} -> {burden_under_20pct}"
"frozenset({'income_q4', 'previous_outcome_mixed'})",frozenset({'burden_under_20pct'}),0.069284641619065,0.8712979632179041,1.3272229006357859,eclat,Portfolio-wide,356255,24683,"{income_q4, previous_outcome_mixed} -> {burden_under_20pct}","{income_q4, previous_outcome_mixed} -> {burden_under_20pct}"
"frozenset({'income_q4', 'previous_two_to_four'})",frozenset({'burden_under_20pct'}),0.07162285441607837,0.8553804894401609,1.3029762747856954,eclat,Portfolio-wide,356255,25516,"{income_q4, previous_two_to_four} -> {burden_under_20pct}","{income_q4, previous_two_to_four} -> {burden_under_20pct}"
"frozenset({'income_q4', 'repayment_clean_observed'})",frozenset({'burden_under_20pct'}),0.0850570518308515,0.8521611968840518,1.2980724198650044,eclat,Portfolio-wide,356255,30302,"{income_q4, repayment_clean_observed} -> {burden_under_20pct}","{income_q4, repayment_clean_observed} -> {burden_under_20pct}"
"frozenset({'income_q4', 'repayment_some_late'})",frozenset({'burden_under_20pct'}),0.09711021599696847,0.8786508863717174,1.3384233950800906,eclat,Portfolio-wide,356255,34596,"{income_q4, repayment_some_late} -> {burden_under_20pct}","{income_q4, repayment_some_late} -> {burden_under_20pct}"
frozenset({'leverage_under_3x'}),frozenset({'burden_under_20pct'}),0.4320304276431208,0.9105607847081304,1.387030817129642,eclat,Portfolio-wide,356255,153913,{leverage_under_3x} -> {burden_under_20pct},{leverage_under_3x} -> {burden_under_20pct}
frozenset({'burden_under_20pct'}),frozenset({'leverage_under_3x'}),0.4320304276431208,0.658099412079102,1.387030817129642,eclat,Portfolio-wide,356255,153913,{burden_under_20pct} -> {leverage_under_3x},{burden_under_20pct} -> {leverage_under_3x}
"frozenset({'leverage_under_3x', 'previous_approval_high'})",frozenset({'burden_under_20pct'}),0.2130440274522463,0.904107304521847,1.3772004180542197,eclat,Portfolio-wide,356255,75898,"{leverage_under_3x, previous_approval_high} -> {burden_under_20pct}","{leverage_under_3x, previous_approval_high} -> {burden_under_20pct}"
"frozenset({'previous_approval_high', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.2130440274522463,0.6455997686327214,1.360686179305868,eclat,Portfolio-wide,356255,75898,"{burden_under_20pct, previous_approval_high} -> {leverage_under_3x}","{burden_under_20pct, previous_approval_high} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'previous_deep'})",frozenset({'burden_under_20pct'}),0.18634124433341287,0.920581872642556,1.402295649549006,eclat,Portfolio-wide,356255,66385,"{leverage_under_3x, previous_deep} -> {burden_under_20pct}","{leverage_under_3x, previous_deep} -> {burden_under_20pct}"
"frozenset({'previous_deep', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.18634124433341287,0.6747403085804891,1.4221036888697467,eclat,Portfolio-wide,356255,66385,"{burden_under_20pct, previous_deep} -> {leverage_under_3x}","{burden_under_20pct, previous_deep} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'previous_one'})",frozenset({'burden_under_20pct'}),0.06950639289273133,0.8957135105805752,1.3644143953474415,eclat,Portfolio-wide,356255,24762,"{leverage_under_3x, previous_one} -> {burden_under_20pct}","{leverage_under_3x, previous_one} -> {burden_under_20pct}"
"frozenset({'previous_one', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.06950639289273133,0.6678894133513149,1.4076645287164644,eclat,Portfolio-wide,356255,24762,"{burden_under_20pct, previous_one} -> {leverage_under_3x}","{burden_under_20pct, previous_one} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'previous_outcome_mixed'})",frozenset({'burden_under_20pct'}),0.1474702109444078,0.911847403499028,1.3889906861936772,eclat,Portfolio-wide,356255,52537,"{leverage_under_3x, previous_outcome_mixed} -> {burden_under_20pct}","{leverage_under_3x, previous_outcome_mixed} -> {burden_under_20pct}"
"frozenset({'previous_outcome_mixed', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.1474702109444078,0.6758474303724191,1.424437093239265,eclat,Portfolio-wide,356255,52537,"{burden_under_20pct, previous_outcome_mixed} -> {leverage_under_3x}","{burden_under_20pct, previous_outcome_mixed} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'previous_refusals_repeated'})",frozenset({'burden_under_20pct'}),0.05317258705140981,0.9229232643118149,1.4058622235271219,eclat,Portfolio-wide,356255,18943,"{leverage_under_3x, previous_refusals_repeated} -> {burden_under_20pct}","{leverage_under_3x, previous_refusals_repeated} -> {burden_under_20pct}"
"frozenset({'previous_refusals_repeated', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.05317258705140981,0.7131348115800173,1.5030251391723357,eclat,Portfolio-wide,356255,18943,"{burden_under_20pct, previous_refusals_repeated} -> {leverage_under_3x}","{burden_under_20pct, previous_refusals_repeated} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'previous_two_to_four'})",frozenset({'burden_under_20pct'}),0.1578391882219197,0.9021209009818392,1.3741745871909572,eclat,Portfolio-wide,356255,56231,"{leverage_under_3x, previous_two_to_four} -> {burden_under_20pct}","{leverage_under_3x, previous_two_to_four} -> {burden_under_20pct}"
"frozenset({'previous_two_to_four', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.1578391882219197,0.6508292920056945,1.3717080856380706,eclat,Portfolio-wide,356255,56231,"{burden_under_20pct, previous_two_to_four} -> {leverage_under_3x}","{burden_under_20pct, previous_two_to_four} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'repayment_clean_observed'})",frozenset({'burden_under_20pct'}),0.19176151913657352,0.9058314991116179,1.3798268336333914,eclat,Portfolio-wide,356255,68316,"{leverage_under_3x, repayment_clean_observed} -> {burden_under_20pct}","{leverage_under_3x, repayment_clean_observed} -> {burden_under_20pct}"
"frozenset({'repayment_clean_observed', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.19176151913657352,0.666068677729462,1.4038270896137957,eclat,Portfolio-wide,356255,68316,"{burden_under_20pct, repayment_clean_observed} -> {leverage_under_3x}","{burden_under_20pct, repayment_clean_observed} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'repayment_some_late'})",frozenset({'burden_under_20pct'}),0.1979452919959018,0.9128554970162198,1.3905262857916127,eclat,Portfolio-wide,356255,70519,"{leverage_under_3x, repayment_some_late} -> {burden_under_20pct}","{leverage_under_3x, repayment_some_late} -> {burden_under_20pct}"
"frozenset({'repayment_some_late', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.1979452919959018,0.6652359300416957,1.4020719646514799,eclat,Portfolio-wide,356255,70519,"{burden_under_20pct, repayment_some_late} -> {leverage_under_3x}","{burden_under_20pct, repayment_some_late} -> {leverage_under_3x}"
"frozenset({'previous_one', 'burden_under_20pct'})",frozenset({'previous_approval_high'}),0.10292908169709898,0.9890492245448415,1.8868275901245688,eclat,Portfolio-wide,356255,36669,"{burden_under_20pct, previous_one} -> {previous_approval_high}","{burden_under_20pct, previous_one} -> {previous_approval_high}"
"frozenset({'previous_outcome_mixed', 'burden_under_20pct'})",frozenset({'previous_deep'}),0.12580595360065122,0.5765613944812504,1.4512309826470666,eclat,Portfolio-wide,356255,44819,"{burden_under_20pct, previous_outcome_mixed} -> {previous_deep}","{burden_under_20pct, previous_outcome_mixed} -> {previous_deep}"
"frozenset({'previous_deep', 'burden_under_20pct'})",frozenset({'previous_outcome_mixed'}),0.12580595360065122,0.4555424552273697,1.4082110060048296,eclat,Portfolio-wide,356255,44819,"{burden_under_20pct, previous_deep} -> {previous_outcome_mixed}","{burden_under_20pct, previous_deep} -> {previous_outcome_mixed}"
"frozenset({'previous_refusals_repeated', 'burden_under_20pct'})",frozenset({'previous_deep'}),0.07286353875735077,0.9772239581372586,2.4597166903791168,eclat,Portfolio-wide,356255,25958,"{burden_under_20pct, previous_refusals_repeated} -> {previous_deep}","{burden_under_20pct, previous_refusals_repeated} -> {previous_deep}"
"frozenset({'repayment_some_late', 'burden_under_20pct'})",frozenset({'previous_deep'}),0.16608889699793686,0.5581759523045865,1.404953997105142,eclat,Portfolio-wide,356255,59170,"{burden_under_20pct, repayment_some_late} -> {previous_deep}","{burden_under_20pct, repayment_some_late} -> {previous_deep}"
"frozenset({'previous_deep', 'burden_under_20pct'})",frozenset({'repayment_some_late'}),0.16608889699793686,0.6014067042058828,1.3523669619000738,eclat,Portfolio-wide,356255,59170,"{burden_under_20pct, previous_deep} -> {repayment_some_late}","{burden_under_20pct, previous_deep} -> {repayment_some_late}"
"frozenset({'previous_outcome_not_observed', 'burden_under_20pct'})",frozenset({'previous_none'}),0.03372584244431657,1.0,20.47677894010806,eclat,Portfolio-wide,356255,12015,"{burden_under_20pct, previous_outcome_not_observed} -> {previous_none}","{burden_under_20pct, previous_outcome_not_observed} -> {previous_none}"
"frozenset({'previous_none', 'burden_under_20pct'})",frozenset({'previous_outcome_not_observed'}),0.03372584244431657,1.0,20.47677894010806,eclat,Portfolio-wide,356255,12015,"{burden_under_20pct, previous_none} -> {previous_outcome_not_observed}","{burden_under_20pct, previous_none} -> {previous_outcome_not_observed}"
"frozenset({'repayment_not_observed', 'burden_under_20pct'})",frozenset({'previous_none'}),0.030626938569283238,0.9402792140641159,19.253889608369445,eclat,Portfolio-wide,356255,10911,"{burden_under_20pct, repayment_not_observed} -> {previous_none}","{burden_under_20pct, repayment_not_observed} -> {previous_none}"
"frozenset({'previous_none', 'burden_under_20pct'})",frozenset({'repayment_not_observed'}),0.030626938569283238,0.9081148564294632,19.40967471665937,eclat,Portfolio-wide,356255,10911,"{burden_under_20pct, previous_none} -> {repayment_not_observed}","{burden_under_20pct, previous_none} -> {repayment_not_observed}"
"frozenset({'previous_one', 'burden_under_20pct'})",frozenset({'repayment_clean_observed'}),0.0740677323827034,0.7117194875252866,1.5872696349633846,eclat,Portfolio-wide,356255,26387,"{burden_under_20pct, previous_one} -> {repayment_clean_observed}","{burden_under_20pct, previous_one} -> {repayment_clean_observed}"
